1993 09 07 20 49    0.05   0.00    NaN   0.00
1993 09 07 20 59    0.05   0.00    NaN   0.00
1993 09 07 21 09    0.05   0.00    NaN   0.00
1993 09 07 21 19    0.05   0.00    NaN   0.00
1993 09 07 21 29    0.05   0.00    NaN   0.00
1993 09 07 21 39    0.05   0.00    NaN   0.00
1993 09 07 21 49    0.05   0.00    NaN   0.00
1993 09 07 21 59    0.05   0.00    NaN   0.00
1993 09 07 22 09    0.05   0.00    NaN   0.00
1993 09 07 22 19    0.05   0.00    NaN   0.00
1993 09 07 22 29    0.05   0.00    NaN   0.00
1993 09 07 22 39    0.05   0.00    NaN   0.00
1993 09 07 22 49    0.05   0.00    NaN   0.00
1993 09 07 22 59    0.05   0.00    NaN   0.00
1993 09 07 23 09    0.05   0.00    NaN   0.00
1993 09 07 23 19    0.05   0.00    NaN   0.00
1993 09 07 23 29    0.05   0.00    NaN   0.00
1993 09 07 23 39    0.05   0.00    NaN   0.00
1993 09 07 23 49    0.05   0.00    NaN   0.00
1993 09 07 23 59    0.05   0.00    NaN   0.00
1993 09 08 00 09    0.05   0.00    NaN   0.00
1993 09 08 00 19    0.05   0.00    NaN   0.00
1993 09 08 00 29    0.05   0.00    NaN   0.00
1993 09 08 00 39    0.05   0.00    NaN   0.00
1993 09 08 00 49    0.05   0.00    NaN   0.00
1993 09 08 00 59    0.05   0.00    NaN   0.00
1993 09 08 01 09    0.05   0.00    NaN   0.00
1993 09 08 01 19    0.05   0.00    NaN   0.00
1993 09 08 01 29    0.05   0.00    NaN   0.00
1993 09 08 01 39    0.05   0.00    NaN   0.00
1993 09 08 01 49    0.05   0.00    NaN   0.00
1993 09 08 01 59    0.05   0.00    NaN   0.00
1993 09 08 02 09    0.05   0.00    NaN   0.00
1993 09 08 02 19    0.05   0.00    NaN   0.00
1993 09 08 02 29    0.05   0.00    NaN   0.00
1993 09 08 02 39    0.05   0.00    NaN   0.00
1993 09 08 02 49    0.05   0.00    NaN   0.00
1993 09 08 02 59    0.05   0.00    NaN   0.00
1993 09 08 03 09    0.05   0.00    NaN   0.00
1993 09 08 03 19    0.05   0.00    NaN   0.00
1993 09 08 03 29    0.05   0.00    NaN   0.00
1993 09 08 03 39    0.05   0.00    NaN   0.00
1993 09 08 03 49    0.05   0.00    NaN   0.00
1993 09 08 03 59    0.05   0.00    NaN   0.00
1993 09 08 04 09    0.05   0.00    NaN   0.00
1993 09 08 04 19    0.05   0.00    NaN   0.00
1993 09 08 04 29    0.05   0.00    NaN   0.00
1993 09 08 04 39    0.05   0.00    NaN   0.00
1993 09 08 04 49    0.05   0.00    NaN   0.00
1993 09 08 04 59    0.05   0.00    NaN   0.00
1993 09 08 05 09    0.05   0.00    NaN   0.00
1993 09 08 05 19    0.05   0.00    NaN   0.00
1993 09 08 05 29    0.05   0.00    NaN   0.00
1993 09 08 05 39    0.05   0.00    NaN   0.00
1993 09 08 05 49    0.05   0.00    NaN   0.00
1993 09 08 05 59    0.05   0.00    NaN   0.00
1993 09 08 06 09    0.05   0.00    NaN   0.00
1993 09 08 06 19    0.05   0.00    NaN   0.00
1993 09 08 06 29    0.05   0.00    NaN   0.00
1993 09 08 06 39    0.05   0.00    NaN   0.00
1993 09 08 06 49    0.05   0.00    NaN   0.00
1993 09 08 06 59    0.05   0.00    NaN   0.00
1993 09 08 07 09    0.05   0.00    NaN   0.00
1993 09 08 07 19    0.05   0.00    NaN   0.00
1993 09 08 07 29    0.05   0.00    NaN   0.00
1993 09 08 07 39    0.05   0.00    NaN   0.00
1993 09 08 07 49    0.05   0.00    NaN   0.00
1993 09 08 07 59    0.05   0.00    NaN   0.00
1993 09 08 08 09    0.05   0.00    NaN   0.00
1993 09 08 08 19    0.05   0.00    NaN   0.00
1993 09 08 08 29    0.05   0.00    NaN   0.00
1993 09 08 08 39    0.05   0.00    NaN   0.00
1993 09 08 08 49    0.05   0.00    NaN   0.00
1993 09 08 08 59    0.05   0.00    NaN   0.00
1993 09 08 09 09    0.05   0.00    NaN   0.00
1993 09 08 09 19    0.05   0.00    NaN   0.00
1993 09 08 09 29    0.05   0.00    NaN   0.00
1993 09 08 09 39    0.05   0.00    NaN   0.00
1993 09 08 09 49    0.05   0.00    NaN   0.00
1993 09 08 09 59    0.05   0.00    NaN   0.00
1993 09 08 10 09    0.05   0.00    NaN   0.00
1993 09 08 10 19    0.05   0.00    NaN   0.00
1993 09 08 10 29    0.05   0.00    NaN   0.00
1993 09 08 10 39    0.05   0.00    NaN   0.00
1993 09 08 10 49    0.05   0.00    NaN   0.00
1993 09 08 10 59    0.05   0.00    NaN   0.00
1993 09 08 11 09    0.05   0.00    NaN   0.00
1993 09 08 11 19    0.05   0.00    NaN   0.00
1993 09 08 11 29    0.05   0.00    NaN   0.00
1993 09 08 11 39    0.05   0.00    NaN   0.00
1993 09 08 11 49    0.05   0.00    NaN   0.00
1993 09 08 11 59    0.05   0.00    NaN   0.00
1993 09 08 12 09    0.05   0.00    NaN   0.00
1993 09 08 12 19    0.05   0.00    NaN   0.00
1993 09 08 12 29    0.05   0.00    NaN   0.00
1993 09 08 12 39    0.05   0.00    NaN   0.00
1993 09 08 12 49    0.05   0.00    NaN   0.00
1993 09 08 12 59    0.05   0.00    NaN   0.00
1993 09 08 13 09    0.05   0.00    NaN   0.00
1993 09 08 13 19    0.05   0.00    NaN   0.00
1993 09 08 13 29    0.05   0.00    NaN   0.00
1993 09 08 13 39    0.05   0.00    NaN   0.00
1993 09 08 13 49    0.05   0.00    NaN   0.00
1993 09 08 13 59    0.05   0.00    NaN   0.00
1993 09 08 14 09    0.05   0.00    NaN   0.00
1993 09 08 14 19    0.05   0.00    NaN   0.00
1993 09 08 14 29    0.05   0.00    NaN   0.00
1993 09 08 14 39    0.05   0.00    NaN   0.00
1993 09 08 14 49    0.05   0.00    NaN   0.00
1993 09 08 14 59    0.05   0.00    NaN   0.00
1993 09 08 15 09    0.05   0.00    NaN   0.00
1993 09 08 15 19    0.05   0.00    NaN   0.00
1993 09 08 15 29    0.05   0.00    NaN   0.00
1993 09 08 15 39    0.06   0.00    NaN   0.00
1993 09 08 15 49    0.05   0.00    NaN   0.00
1993 09 08 15 59    0.06   0.00    NaN   0.00
1993 09 08 16 09    0.06   0.00    NaN   0.00
1993 09 08 16 19    0.05   0.00    NaN   0.00
1993 09 08 16 29    0.05   0.00    NaN   0.00
1993 09 08 16 39    0.05   0.00    NaN   0.00
1993 09 08 16 49    0.06   0.00    NaN   0.00
1993 09 08 17 00    0.05   0.00    NaN   0.00
1993 09 08 17 09    0.05   0.00    NaN   0.00
1993 09 08 17 19    0.05   0.00    NaN   0.00
1993 09 08 17 29    0.06   0.00    NaN   0.00
1993 09 08 17 39    0.05   0.00    NaN   0.00
1993 09 08 17 49    0.05   0.00    NaN   0.00
1993 09 08 17 59    0.06   0.00    NaN   0.00
1993 09 08 18 09    0.05   0.00    NaN   0.00
1993 09 08 18 19    0.05   0.00    NaN   0.00
1993 09 08 18 29    0.05   0.00    NaN   0.00
1993 09 08 18 39    0.05   0.00    NaN   0.00
1993 09 08 18 49    0.05   0.00    NaN   0.00
1993 09 08 18 59    0.05   0.00    NaN   0.00
1993 09 08 19 09    0.05   0.00    NaN   0.00
1993 09 08 19 19    0.06   0.00    NaN   0.00
1993 09 08 19 29    0.06   0.00    NaN   0.00
1993 09 08 19 39    0.05   0.00    NaN   0.00
1993 09 08 19 49    0.05   0.00    NaN   0.00
1993 09 08 19 59    0.06   0.00    NaN   0.00
1993 09 08 20 09    0.05   0.00    NaN   0.00
1993 09 08 20 19    0.05   0.00    NaN   0.00
1993 09 08 20 29    0.05   0.00    NaN   0.00
1993 09 08 20 39    0.05   0.00    NaN   0.00
1993 09 08 20 49    0.05   0.00    NaN   0.00
1993 09 08 20 59    0.05   0.00    NaN   0.00
1993 09 08 21 09    0.05   0.00    NaN   0.00
1993 09 08 21 19    0.05   0.00    NaN   0.00
1993 09 08 21 29    0.05   0.00    NaN   0.00
1993 09 08 21 39    0.05   0.00    NaN   0.00
1993 09 08 21 49    0.05   0.00    NaN   0.00
1993 09 08 21 59    0.05  -0.01    NaN   0.00
1993 09 08 22 09    0.05   0.00    NaN   0.00
1993 09 08 22 19    0.05   0.00    NaN   0.00
1993 09 08 22 29    0.05   0.00    NaN   0.00
1993 09 08 22 39    0.05   0.00    NaN   0.00
1993 09 08 22 49    0.05   0.00    NaN   0.00
1993 09 08 22 59    0.05   0.00    NaN   0.00
1993 09 08 23 09    0.05   0.00    NaN   0.00
1993 09 08 23 19    0.05   0.00    NaN   0.00
1993 09 08 23 29    0.05   0.00    NaN   0.00
1993 09 08 23 39    0.05   0.00    NaN   0.00
1993 09 08 23 49    0.05   0.00    NaN   0.00
1993 09 08 23 59    0.05   0.00    NaN   0.00
1993 09 09 00 09    0.05   0.00    NaN   0.00
1993 09 09 00 19    0.05   0.00    NaN   0.00
1993 09 09 00 29    0.05   0.00    NaN   0.00
1993 09 09 00 39    0.05   0.00    NaN   0.00
1993 09 09 00 49    0.05   0.00    NaN   0.00
1993 09 09 00 59    0.05   0.00    NaN   0.00
1993 09 09 01 09    0.05   0.00    NaN   0.00
1993 09 09 01 19    0.05   0.00    NaN   0.00
1993 09 09 01 29    0.05   0.00    NaN   0.00
1993 09 09 01 39    0.05   0.00    NaN   0.00
1993 09 09 01 49    0.05   0.00    NaN   0.00
1993 09 09 01 59    0.05   0.00    NaN   0.00
1993 09 09 02 09    0.05   0.00    NaN   0.00
1993 09 09 02 19    0.05   0.00    NaN   0.00
1993 09 09 02 29    0.05   0.00    NaN   0.00
1993 09 09 02 39    0.05   0.00    NaN   0.00
1993 09 09 02 49    0.05   0.00    NaN   0.00
1993 09 09 02 59    0.05   0.00    NaN   0.00
1993 09 09 03 09    0.05   0.00    NaN   0.00
1993 09 09 03 19    0.05   0.00    NaN   0.00
1993 09 09 03 29    0.05   0.00    NaN   0.00
1993 09 09 03 39    0.05   0.00    NaN   0.00
1993 09 09 03 49    0.05   0.00    NaN   0.00
1993 09 09 03 59    0.05   0.00    NaN   0.00
1993 09 09 04 09    0.05   0.00    NaN   0.00
1993 09 09 04 19    0.05   0.00    NaN   0.00
1993 09 09 04 29    0.05   0.00    NaN   0.00
1993 09 09 04 39    0.05   0.00    NaN   0.00
1993 09 09 04 49    0.05   0.00    NaN   0.00
1993 09 09 04 59    0.05   0.00    NaN   0.00
1993 09 09 05 09    0.05   0.00    NaN   0.00
1993 09 09 05 19    0.05   0.00    NaN   0.00
1993 09 09 05 29    0.05   0.00    NaN   0.00
1993 09 09 05 39    0.05   0.00    NaN   0.00
1993 09 09 05 49    0.05   0.00    NaN   0.00
1993 09 09 05 59    0.05   0.00    NaN   0.00
1993 09 09 06 09    0.05   0.00    NaN   0.00
1993 09 09 06 19    0.05   0.00    NaN   0.00
1993 09 09 06 29    0.05   0.00    NaN   0.00
1993 09 09 06 39    0.05   0.00    NaN   0.00
1993 09 09 06 49    0.05   0.00    NaN   0.00
1993 09 09 06 59    0.05   0.00    NaN   0.00
1993 09 09 07 09    0.05   0.00    NaN   0.00
1993 09 09 07 19    0.05   0.00    NaN   0.00
1993 09 09 07 29    0.05   0.00    NaN   0.00
1993 09 09 07 39    0.05   0.00    NaN   0.00
1993 09 09 07 49    0.05   0.00    NaN   0.00
1993 09 09 07 59    0.05   0.00    NaN   0.00
1993 09 09 08 09    0.05   0.00    NaN   0.00
1993 09 09 08 19    0.05   0.00    NaN   0.00
1993 09 09 08 29    0.05   0.00    NaN   0.00
1993 09 09 08 39    0.05   0.00    NaN   0.00
1993 09 09 08 49    0.05   0.00    NaN   0.00
1993 09 09 08 59    0.05   0.00    NaN   0.00
1993 09 09 09 09    0.05   0.00    NaN   0.00
1993 09 09 09 19    0.05   0.00    NaN   0.00
1993 09 09 09 29    0.05   0.00    NaN   0.00
1993 09 09 09 39    0.05   0.00    NaN   0.00
1993 09 09 09 49    0.05   0.00    NaN   0.00
1993 09 09 09 59    0.05   0.00    NaN   0.00
1993 09 09 10 09    0.05   0.00    NaN   0.00
1993 09 09 10 19    0.05   0.00    NaN   0.00
1993 09 09 10 29    0.05   0.00    NaN   0.00
1993 09 09 10 39    0.05   0.00    NaN   0.00
1993 09 09 10 49    0.05   0.00    NaN   0.00
1993 09 09 10 59    0.05   0.00    NaN   0.00
1993 09 09 11 09    0.05   0.00    NaN   0.00
1993 09 09 11 19    0.05   0.00    NaN   0.00
1993 09 09 11 29    0.05   0.00    NaN   0.00
1993 09 09 11 39    0.05   0.00    NaN   0.00
1993 09 09 11 49    0.05   0.00    NaN   0.00
1993 09 09 11 59    0.05   0.00    NaN   0.00
1993 09 09 12 09    0.05   0.00    NaN   0.00
1993 09 09 12 19    0.05   0.00    NaN   0.00
1993 09 09 12 29    0.05   0.00    NaN   0.00
1993 09 09 12 39    0.05   0.00    NaN   0.00
1993 09 09 12 49    0.05   0.00    NaN   0.00
1993 09 09 12 59    0.05   0.00    NaN   0.00
1993 09 09 13 09    0.05   0.00    NaN   0.00
1993 09 09 13 19    0.05   0.00    NaN   0.00
1993 09 09 13 29    0.05   0.00    NaN   0.00
1993 09 09 13 39    0.05   0.00    NaN   0.00
1993 09 09 13 49    0.05   0.00    NaN   0.00
1993 09 09 13 59    0.05   0.00    NaN   0.00
1993 09 09 14 09    0.05   0.00    NaN   0.00
1993 09 09 14 19    0.05   0.00    NaN   0.00
1993 09 09 14 29    0.05   0.00    NaN   0.00
1993 09 09 14 39    0.05   0.00    NaN   0.00
1993 09 09 14 49    0.05   0.00    NaN   0.00
1993 09 09 14 59    0.05   0.00    NaN   0.00
1993 09 09 15 09    0.05   0.00    NaN   0.00
1993 09 09 15 19    0.05   0.00    NaN   0.00
1993 09 09 15 29    0.05   0.00    NaN   0.00
1993 09 09 15 39    0.05   0.00    NaN   0.00
1993 09 09 15 49    0.05   0.00    NaN   0.00
1993 09 09 15 59    0.05   0.00    NaN   0.00
1993 09 09 16 09    0.05   0.00    NaN   0.00
1993 09 09 16 19    0.05   0.00    NaN   0.00
1993 09 09 16 29    0.05   0.00    NaN   0.00
1993 09 09 16 39    0.05   0.00    NaN   0.00
1993 09 09 16 49    0.05   0.00    NaN   0.00
1993 09 09 16 59    0.05   0.00    NaN   0.00
1993 09 09 17 09    0.05   0.00    NaN   0.00
1993 09 09 17 19    0.05   0.00    NaN   0.00
1993 09 09 17 29    0.05   0.00    NaN   0.00
1993 09 09 17 39    0.05   0.00    NaN   0.00
1993 09 09 17 49    0.05   0.00    NaN   0.00
1993 09 09 17 59    0.05   0.00    NaN   0.00
1993 09 09 18 09    0.05   0.00    NaN   0.00
1993 09 09 18 19    0.05   0.00    NaN   0.00
1993 09 09 18 29    0.05   0.00    NaN   0.00
1993 09 09 18 39    0.05   0.00    NaN   0.00
1993 09 09 18 50    0.05   0.00    NaN   0.00
1993 09 09 18 59    0.05   0.00    NaN   0.00
1993 09 09 19 09    0.05   0.00    NaN   0.00
1993 09 09 19 19    0.05   0.00    NaN   0.00
1993 09 09 19 29    0.05   0.00    NaN   0.00
1993 09 09 19 39    0.05   0.00    NaN   0.00
1993 09 09 19 49    0.05   0.00    NaN   0.00
1993 09 09 19 59    0.05   0.00    NaN   0.00
1993 09 09 20 09    0.05   0.00    NaN   0.00
1993 09 09 20 19    0.05   0.00    NaN   0.00
1993 09 09 20 29    0.05   0.00    NaN   0.00
1993 09 09 20 39    0.05   0.00    NaN   0.00
1993 09 09 20 49    0.05   0.00    NaN   0.00
1993 09 09 20 59    0.05   0.00    NaN   0.00
1993 09 09 21 09    0.05   0.00    NaN   0.00
1993 09 09 21 19    0.05   0.00    NaN   0.00
1993 09 09 21 29    0.05   0.00    NaN   0.00
1993 09 09 21 39    0.05   0.00    NaN   0.00
1993 09 09 21 49    0.05   0.00    NaN   0.00
1993 09 09 21 59    0.05   0.00    NaN   0.00
1993 09 09 22 09    0.05   0.00    NaN   0.00
1993 09 09 22 19    0.05   0.00    NaN   0.00
1993 09 09 22 29    0.05   0.00    NaN   0.00
1993 09 09 22 39    0.05   0.00    NaN   0.00
1993 09 09 22 49    0.05   0.00    NaN   0.00
1993 09 09 22 59    0.05   0.00    NaN   0.00
1993 09 09 23 09    0.05   0.00    NaN   0.00
1993 09 09 23 19    0.05   0.00    NaN   0.00
1993 09 09 23 29    0.05   0.00    NaN   0.00
1993 09 09 23 39    0.05   0.00    NaN   0.00
1993 09 09 23 49    0.05   0.00    NaN   0.00
1993 09 09 23 59    0.05   0.00    NaN   0.00
1993 09 10 00 09    0.05   0.00    NaN   0.00
1993 09 10 00 19    0.05   0.00    NaN   0.00
1993 09 10 00 29    0.05   0.00    NaN   0.00
1993 09 10 00 39    0.05   0.00    NaN   0.00
1993 09 10 00 49    0.05   0.00    NaN   0.00
1993 09 10 00 59    0.05   0.00    NaN   0.00
1993 09 10 01 09    0.05   0.00    NaN   0.00
1993 09 10 01 19    0.05   0.00    NaN   0.00
1993 09 10 01 29    0.05   0.00    NaN   0.00
1993 09 10 01 39    0.05   0.00    NaN   0.00
1993 09 10 01 49    0.05   0.00    NaN   0.00
1993 09 10 01 59    0.05   0.00    NaN   0.00
1993 09 10 02 09    0.05   0.00    NaN   0.00
1993 09 10 02 19    0.05   0.00    NaN   0.00
1993 09 10 02 29    0.05   0.00    NaN   0.00
1993 09 10 02 39    0.05   0.00    NaN   0.00
1993 09 10 02 49    0.05   0.00    NaN   0.00
1993 09 10 02 59    0.05   0.00    NaN   0.00
1993 09 10 03 09    0.05   0.00    NaN   0.00
1993 09 10 03 19    0.05   0.00    NaN   0.00
1993 09 10 03 29    0.05   0.00    NaN   0.00
1993 09 10 03 39    0.05   0.00    NaN   0.00
1993 09 10 03 49    0.05   0.00    NaN   0.00
1993 09 10 03 59    0.05   0.00    NaN   0.00
1993 09 10 04 09    0.05   0.00    NaN   0.00
1993 09 10 04 19    0.05   0.00    NaN   0.00
1993 09 10 04 29    0.05   0.00    NaN   0.00
1993 09 10 04 39    0.05   0.00    NaN   0.00
1993 09 10 04 49    0.05   0.00    NaN   0.00
1993 09 10 04 59    0.05   0.00    NaN   0.00
1993 09 10 05 09    0.05   0.00    NaN   0.00
1993 09 10 05 19    0.05   0.00    NaN   0.00
1993 09 10 05 29    0.05   0.00    NaN   0.00
1993 09 10 05 39    0.05   0.00    NaN   0.00
1993 09 10 05 49    0.05   0.00    NaN   0.00
1993 09 10 05 59    0.05   0.00    NaN   0.00
1993 09 10 06 09    0.05   0.00    NaN   0.00
1993 09 10 06 19    0.05   0.00    NaN   0.00
1993 09 10 06 29    0.05   0.00    NaN   0.00
1993 09 10 06 39    0.05   0.00    NaN   0.00
1993 09 10 06 49    0.05   0.00    NaN   0.00
1993 09 10 06 59    0.05   0.00    NaN   0.00
1993 09 10 07 09    0.05   0.00    NaN   0.00
1993 09 10 07 19    0.05   0.00    NaN   0.00
1993 09 10 07 29    0.05   0.00    NaN   0.00
1993 09 10 07 39    0.05   0.00    NaN   0.00
1993 09 10 07 49    0.05   0.00    NaN   0.00
1993 09 10 07 59    0.05   0.00    NaN   0.00
1993 09 10 08 09    0.05   0.00    NaN   0.00
1993 09 10 08 19    0.05   0.00    NaN   0.00
1993 09 10 08 29    0.05   0.00    NaN   0.00
1993 09 10 08 39    0.05   0.00    NaN   0.00
1993 09 10 08 49    0.05   0.00    NaN   0.00
1993 09 10 08 59    0.05   0.00    NaN   0.00
1993 09 10 09 09    0.05   0.00    NaN   0.00
1993 09 10 09 19    0.05   0.00    NaN   0.00
1993 09 10 09 29    0.05   0.00    NaN   0.00
1993 09 10 09 39    0.05   0.00    NaN   0.00
1993 09 10 09 49    0.05   0.00    NaN   0.00
1993 09 10 09 59    0.05   0.00    NaN   0.00
1993 09 10 10 09    0.05   0.00    NaN   0.00
1993 09 10 10 19    0.05   0.00    NaN   0.00
1993 09 10 10 29    0.05   0.00    NaN   0.00
1993 09 10 10 39    0.05   0.00    NaN   0.00
1993 09 10 10 49    0.05   0.00    NaN   0.00
1993 09 10 10 59    0.05   0.00    NaN   0.00
1993 09 10 11 09    0.05   0.00    NaN   0.00
1993 09 10 11 19    0.05   0.00    NaN   0.00
1993 09 10 11 29    0.05   0.00    NaN   0.00
1993 09 10 11 39    0.05   0.00    NaN   0.00
1993 09 10 11 49    0.05   0.00    NaN   0.00
1993 09 10 11 59    0.05   0.00    NaN   0.00
1993 09 10 12 09    0.05   0.00    NaN   0.00
1993 09 10 12 19    0.05   0.00    NaN   0.00
1993 09 10 12 29    0.05   0.00    NaN   0.00
1993 09 10 12 39    0.05   0.00    NaN   0.00
1993 09 10 12 49    0.05   0.00    NaN   0.00
1993 09 10 12 59    0.05   0.00    NaN   0.00
1993 09 10 13 09    0.05   0.00    NaN   0.00
1993 09 10 13 19    0.05   0.00    NaN   0.00
1993 09 10 13 29    0.05   0.00    NaN   0.00
1993 09 10 13 39    0.05   0.00    NaN   0.00
1993 09 10 13 49    0.05   0.00    NaN   0.00
1993 09 10 13 59    0.05   0.00    NaN   0.00
1993 09 10 14 09    0.05   0.00    NaN   0.00
1993 09 10 14 19    0.05   0.00    NaN   0.00
1993 09 10 14 29    0.05   0.00    NaN   0.00
1993 09 10 14 39    0.05   0.00    NaN   0.00
1993 09 10 14 49    0.05   0.00    NaN   0.00
1993 09 10 14 59    0.05   0.00    NaN   0.00
1993 09 10 15 09    0.05   0.00    NaN   0.00
1993 09 10 15 19    0.05   0.00    NaN   0.00
1993 09 10 15 29    0.05   0.00    NaN   0.00
1993 09 10 15 39    0.05   0.00    NaN   0.00
1993 09 10 15 49    0.05   0.00    NaN   0.00
1993 09 10 15 59    0.05   0.00    NaN   0.00
1993 09 10 16 09    0.05   0.00    NaN   0.00
1993 09 10 16 19    0.05   0.00    NaN   0.00
1993 09 10 16 29    0.05   0.00    NaN   0.00
1993 09 10 16 39    0.05   0.00    NaN   0.00
1993 09 10 16 49    0.05   0.00    NaN   0.00
1993 09 10 16 59    0.05   0.00    NaN   0.00
1993 09 10 17 09    0.05   0.00    NaN   0.00
1993 09 10 17 19    0.05   0.00    NaN   0.00
1993 09 10 17 29    0.05   0.00    NaN   0.00
1993 09 10 17 39    0.05   0.00    NaN   0.00
1993 09 10 17 49    0.05   0.00    NaN   0.00
1993 09 10 17 59    0.05   0.00    NaN   0.00
1993 09 10 18 09    0.05   0.00    NaN   0.00
1993 09 10 18 19    0.05   0.00    NaN   0.00
1993 09 10 18 29    0.05   0.00    NaN   0.00
1993 09 10 18 39    0.05   0.00    NaN   0.00
1993 09 10 18 49    0.05   0.00    NaN   0.00
1993 09 10 18 59    0.05   0.00    NaN   0.00
1993 09 10 19 09    0.05   0.00    NaN   0.00
1993 09 10 19 19    0.05   0.00    NaN   0.00
1993 09 10 19 29    0.05   0.00    NaN   0.00
1993 09 10 19 39    0.05   0.00    NaN   0.00
1993 09 10 19 49    0.05   0.00    NaN   0.00
1993 09 10 19 59    0.05   0.00    NaN   0.00
1993 09 10 20 09    0.05   0.00    NaN   0.00
1993 09 10 20 19    0.05   0.00    NaN   0.00
1993 09 10 20 29    0.05   0.00    NaN   0.00
1993 09 10 20 39    0.05   0.00    NaN   0.00
1993 09 10 20 49    0.05   0.00    NaN   0.00
1993 09 10 20 59    0.05   0.00    NaN   0.00
1993 09 10 21 09    0.05   0.00    NaN   0.00
1993 09 10 21 19    0.05   0.00    NaN   0.00
1993 09 10 21 29    0.05   0.00    NaN   0.00
1993 09 10 21 39    0.05   0.00    NaN   0.00
1993 09 10 21 49    0.05   0.00    NaN   0.00
1993 09 10 21 59    0.05   0.00    NaN   0.00
1993 09 10 22 09    0.05   0.00    NaN   0.00
1993 09 10 22 19    0.04   0.00    NaN   0.00
1993 09 10 22 29    0.05   0.00    NaN   0.00
1993 09 10 22 39    0.05   0.00    NaN   0.00
1993 09 10 22 49    0.05   0.00    NaN   0.00
1993 09 10 22 59    0.06   0.00    NaN   0.00
1993 09 10 23 09    0.05   0.00    NaN   0.00
1993 09 10 23 19    0.05   0.00    NaN   0.00
1993 09 10 23 29    0.05   0.00    NaN   0.00
1993 09 10 23 39    0.05   0.00    NaN   0.00
1993 09 10 23 49    0.05   0.00    NaN   0.00
1993 09 10 23 59    0.05   0.00    NaN   0.00
1993 09 11 00 09    0.05   0.00    NaN   0.00
1993 09 11 00 19    0.00 142.20 -18.18   0.00
1993 09 11 00 29    0.00  91.58 -26.92   0.00
1993 09 11 00 39    0.00  82.83 -29.72   0.00
1993 09 11 00 49    0.00  96.21 -23.74   0.00
1993 09 11 00 59    0.00  93.33 -25.37   0.00
1993 09 11 01 09    0.00  77.13 -23.32   0.00
1993 09 11 01 19    0.00  62.84 -31.06   0.00
1993 09 11 01 29    0.00  84.74 -24.07   0.00
1993 09 11 01 39    0.00  86.44 -26.36   0.00
1993 09 11 01 49    0.00 145.71 -20.37   0.00
1993 09 11 01 59    0.00  87.45 -23.70   0.00
1993 09 11 02 09    0.00 113.99 -25.17   0.00
1993 09 11 02 19    0.00  85.67 -29.30   0.00
1993 09 11 02 29    0.00  95.14 -24.38   0.00
1993 09 11 02 39    0.00 106.38 -22.33   0.00
1993 09 11 02 49    3.16   8.07 -24.38   0.00
1993 09 11 02 59    0.00 113.23 -30.66 208.11
1993 09 11 03 09    0.00  77.42 -27.44 208.38
1993 09 11 03 19    0.00  90.07 -27.89 208.44
1993 09 11 03 29    0.00  94.04 -24.79 208.45
1993 09 11 03 39    0.00  88.24 -24.65 208.39
1993 09 11 03 49    0.00 106.37 -23.00 208.39
1993 09 11 03 59    0.00  94.75 -24.34 208.43
1993 09 11 04 09    0.00  93.01 -25.38 208.45
1993 09 11 04 19    0.00  93.35 -24.57 208.47
1993 09 11 04 29    0.00  92.23 -25.56 208.49
1993 09 11 04 39    0.00  79.52 -26.84 208.51
1993 09 11 04 49    0.00  88.66 -25.89 208.48
1993 09 11 04 59    0.00  91.85 -26.97 208.49
1993 09 11 05 09    0.00  98.68 -24.24 208.50
1993 09 11 05 19    0.00  92.63 -25.15 208.51
1993 09 11 05 29    0.00  87.99 -25.79 208.46
1993 09 11 05 39    0.00  88.27 -25.89 208.54
1993 09 11 05 49    0.00  93.52 -25.60 208.52
1993 09 11 05 59    0.00 100.15 -23.99 208.52
1993 09 11 06 09    0.00 107.09 -22.50 208.45
1993 09 11 06 19    0.00  97.99 -23.92 208.43
1993 09 11 06 29    0.00  95.12 -24.15 208.45
1993 09 11 06 39    0.00  93.36 -23.82 208.42
1993 09 11 06 49    0.00  96.93 -24.90 208.41
1993 09 11 06 59    0.00 106.00 -23.13 208.35
1993 09 11 07 09    0.00 107.81 -22.51 208.36
1993 09 11 07 19    0.00 103.90 -23.05 208.36
1993 09 11 07 29    0.00 109.26 -22.10 208.34
1993 09 11 07 39    0.00 109.99 -20.84 208.39
1993 09 11 07 49    0.00 107.86 -22.19 208.32
1993 09 11 07 59    0.00 107.09 -22.17 208.33
1993 09 11 08 09    0.00  97.30 -23.65 208.32
1993 09 11 08 19    0.00 107.83 -22.53 208.34
1993 09 11 08 29    0.00 116.12 -21.04 208.36
1993 09 11 08 39    0.00 105.30 -23.08 208.41
1993 09 11 08 49    0.00 109.26 -22.42 208.41
1993 09 11 08 59    0.00 102.71 -23.44 208.42
1993 09 11 09 09    0.00 108.82 -22.31 208.41
1993 09 11 09 19    0.00 118.96 -21.06 208.33
1993 09 11 09 29    0.00 116.11 -22.10 208.40
1993 09 11 09 39    0.00 122.95 -20.21 208.36
1993 09 11 09 49    0.00 129.83 -19.38 208.35
1993 09 11 09 59    0.00 104.19 -24.21 208.40
1993 09 11 10 09    0.00 115.34 -21.61 208.45
1993 09 11 10 19    0.00 122.28 -21.24 208.44
1993 09 11 10 29    0.00 122.63 -19.89 208.46
1993 09 11 10 39    0.00 131.73 -18.55 208.40
